PlanId,min,q1,median,q3,max,mean,sd,count_non_missing
14002TN0190089,195.7,368.14,425.38,673.665,978.36,522.433315217391,210.184059180895,184
14002TN0190090,224.43,422.18,487.82,772.555,1121.97,599.124402173913,241.03760320128,184
14002TN0190091,217.87,449.09,545.105,845.6475,1346.91,655.386528532609,268.546743020758,1472
14002TN0190092,218.64,411.285,475.235,752.6225,1093.02,583.666141304348,234.818387425276,184
14002TN0190093,205.02,385.67,445.635,705.7325,1024.95,547.308152173913,220.191293231922,184
14002TN0190094,214.23,402.9975,465.66,737.46,1071,571.906413043478,230.087352673474,184
14002TN0190095,229.82,432.3225,499.55,791.13,1148.94,613.524239130435,246.831350340457,184
14002TN0190096,227.85,428.6225,495.265,784.335,1139.1,608.264510869565,244.715249789507,184
14002TN0190097,212.08,398.9625,461,730.06,1060.29,566.176956521739,227.78303653185,184
14002TN0190098,203.6,382.995,442.55,700.865,1017.84,543.522445652174,218.668362852438,184
14002TN0190099,233.49,439.2225,507.52,803.74,1167.27,623.311032608696,250.768344936966,184
14002TN0190100,226.66,467.2175,567.11,879.78,1401.27,681.842595108696,279.387138238279,1472
14002TN0190101,265.09,498.6775,576.205,912.5275,1325.25,707.676032608696,284.709531611052,184
14002TN0190102,248.58,467.61,540.315,855.68,1242.72,663.594510869565,266.975358331146,184
14002TN0190103,259.75,488.6275,564.595,894.1425,1298.55,693.41972826087,278.974100146205,184
14002TN0190104,278.65,524.185,605.68,959.21,1393.05,743.87722826087,299.274261207404,184
14002TN0190105,276.26,519.6875,600.495,950.99,1381.11,737.50097826087,296.70901599883,184
14002TN0190106,257.15,483.7325,558.94,885.18,1285.56,686.47125,276.17904343929,184
14002TN0190107,246.86,464.37,536.575,849.765,1234.11,659.001793478261,265.127925991363,184
14002TN0190108,283.1,532.5425,615.345,974.5,1415.28,755.739891304348,304.047185121514,184
14002TN0190109,274.82,566.4875,687.595,1066.7,1698.99,826.710842391304,338.74701973494,1472
14002TN0330001,172.92,337.75,397.93,628.315,932.82,485.278233695652,196.568089009286,368
14002TN0330002,151.56,296.025,348.775,550.71,817.59,425.332961956522,172.286621800478,368
14002TN0330003,147.3,287.72,338.995,535.2575,794.64,413.400217391304,167.452869046774,368
14002TN0330005,166.48,325.17,383.115,604.9275,898.08,467.206195652174,189.247508860779,368
14002TN0330006,153.34,299.5125,352.89,557.195,827.22,430.341576086957,174.315183473313,368
14002TN0330007,173.97,339.8075,400.37,632.1675,938.52,488.243967391304,197.769254074645,368
14002TN0330008,174.43,340.7075,401.415,633.815,940.98,489.524891304348,198.288128920601,368
14002TN0330009,181.76,355.01,418.27,660.43,980.49,510.080489130435,206.61411974952,368
14002TN0330010,162.03,316.4925,372.89,588.7725,874.11,454.734130434783,184.195552579256,368
14002TN0330011,158.14,302.83,352.42,555.615,817.2,431.519347826087,174.34283798036,138
14002TN0330012,138.61,265.4275,308.885,486.9775,716.25,378.214855072464,152.80646940596,138
14002TN0330013,134.72,257.975,300.22,473.3075,696.15,367.598768115942,148.517713959599,138
14002TN0330015,152.25,291.56,339.3,534.915,786.75,415.450289855072,167.849572364606,138
14002TN0330016,140.24,268.5525,312.525,492.71,724.68,382.668768115942,154.605803889381,138
14002TN0330017,159.11,304.6925,354.575,559.0025,822.18,434.155652173913,175.407087248124,138
14002TN0330018,159.52,305.4825,355.505,560.4675,824.34,435.292536231884,175.866951585407,138
14002TN0330019,166.22,318.3125,370.44,584.005,858.96,453.574927536232,183.254097247576,138
14002TN0330020,148.19,283.7775,330.24,520.6375,765.75,404.356666666667,163.367728711726,138
14002TN0330021,167.83,307.9075,354.43,558.0025,792.9,435.457173913044,176.362175292941,46
14002TN0330022,147.1,269.87,310.645,489.07,694.95,381.663913043478,154.575577364864,46
14002TN0330023,142.97,262.3,301.925,475.3525,675.45,370.954347826087,150.238639720682,46
14002TN0330025,161.58,296.4475,341.23,537.2275,763.38,419.245217391304,169.796589400888,46
14002TN0330026,148.82,273.0375,314.29,494.8125,703.11,386.145,156.391450615293,46
14002TN0330027,168.85,309.785,356.585,561.405,797.73,438.109565217391,177.437905144388,46
14002TN0330028,169.3,310.6,357.525,562.8775,799.83,439.26347826087,177.903465723751,46
14002TN0330029,176.41,323.6475,372.545,586.5225,833.43,457.716739130435,185.378189608335,46
14002TN0330030,157.26,288.525,332.11,522.87,742.98,408.040869565217,165.259431935583,46
14002TN0330031,140.68,269.4025,313.515,494.2775,726.99,383.882246376812,155.096542107647,138
14002TN0330032,149.3,273.9125,315.295,496.395,705.36,387.380434782609,156.89150596591,46
14002TN0330033,153.83,300.465,354.005,558.965,829.83,431.709130434783,174.868257653974,368
14002TN0330034,147.3,287.72,338.995,535.2575,794.64,413.400217391304,167.452869046774,368
14002TN0330035,171.59,335.1525,394.88,623.5025,925.65,481.552663043478,195.059039383477,368
14002TN0330036,194.68,380.2475,448.015,707.3925,1050.21,546.348206521739,221.304643336832,368
14002TN0330037,195.19,381.245,449.175,709.2425,1052.94,547.775434782609,221.883481506574,368
14002TN0330038,254.13,496.3825,584.85,923.4575,1370.97,713.219972826087,288.898509733362,368
14002TN0330039,278.52,544.02,640.96,1012.0625,1502.49,781.65035326087,316.616752439741,368
14002TN0330040,135.03,263.745,310.74,490.65,728.43,378.949076086956,153.498637540092,368
14002TN0330041,116.95,228.445,269.155,424.98,630.93,328.228125,132.953104012287,368
14002TN0330042,131.64,257.1225,302.945,478.34,710.13,369.438722826087,149.645265255372,368
14002TN0330043,123.49,236.4875,275.2,433.87,638.13,336.97,136.142152822638,138
14002TN0330044,106.97,204.8375,238.37,375.7975,552.72,291.869782608696,117.920954109948,138
14002TN0330045,120.39,230.54,268.295,422.97,622.11,328.506956521739,132.723460572312,138
14002TN0330046,131.06,240.4475,276.77,435.74,619.17,340.046086956522,137.719745126402,46
14002TN0330047,113.51,208.2525,239.72,377.405,536.28,294.522173913044,119.283802791923,46
14002TN0330048,127.77,234.4075,269.82,424.8025,603.63,331.511086956522,134.263511121944,46
14002TN0330049,96.8,185.365,215.73,340.0975,500.22,264.141014492754,106.718518763795,138
14002TN0330050,102.73,188.4725,216.95,341.5575,485.34,266.54652173913,107.952370345391,46
14002TN0330051,105.84,206.74,243.58,384.61,570.99,297.047744565217,120.322944675299,368
14002TN0330052,229.92,449.1,529.12,835.455,1240.35,645.262880434783,261.372240803275,368
14002TN0330053,254.37,496.85,585.385,924.3,1372.23,713.874673913043,289.164254516973,368
14002TN0330054,227.11,443.6025,522.65,825.25,1225.17,637.369076086957,258.174379093661,368
14002TN0330055,213,416.0575,490.195,774.0025,1149.09,597.79402173913,242.144372012097,368
14002TN0330056,248.9,486.1675,572.79,904.4175,1342.71,698.523260869565,282.94528496349,368
14002TN0330057,210.28,402.6825,468.605,738.7825,1086.6,573.783115942029,231.819372501226,138
14002TN0330058,232.64,445.4925,518.425,817.3325,1202.13,634.787753623188,256.466814734149,138
14002TN0330059,207.71,397.755,462.875,729.745,1073.31,566.764420289855,228.984169720329,138
14002TN0330060,194.81,373.045,434.14,684.435,1006.68,531.571884057971,214.766213135245,138
14002TN0330061,227.63,435.9075,507.29,799.7625,1176.3,621.145579710145,250.955950745594,138
14002TN0330062,223.16,409.4175,471.265,741.955,1054.29,579.011304347826,234.502893292823,46
14002TN0330063,246.89,452.9525,521.38,820.855,1166.4,640.581739130435,259.43936583251,46
14002TN0330064,220.43,404.4025,465.505,732.8775,1041.39,571.926956521739,231.633966381536,46
14002TN0330065,206.74,379.3025,436.6,687.3775,976.74,536.420652173913,217.253707820574,46
14002TN0330066,241.58,443.2125,510.17,803.205,1141.32,626.808043478261,253.861021546301,46
14002TN0330067,291.74,569.855,671.4,1060.1225,1573.86,818.772418478261,331.653869203866,368
14002TN0330068,307.45,600.5175,707.53,1117.17,1658.55,862.833206521739,349.501090619841,368
14002TN0330069,319.04,623.1725,734.215,1159.29,1721.1,895.373070652174,362.68169399217,368
14002TN0330070,266.82,510.95,594.615,937.44,1378.8,728.068695652174,294.155073849286,138
14002TN0330071,281.18,538.445,626.615,987.8825,1452.99,767.248405797101,309.984116205379,138
14002TN0330072,291.78,558.75,650.24,1025.1325,1507.77,796.18,321.672765989852,138
14002TN0330073,283.17,519.5075,597.995,941.47,1337.79,734.708695652174,297.561204106604,46
14002TN0330074,298.41,547.47,630.18,992.14,1409.79,774.250652173913,313.575523013035,46
14002TN0330075,309.66,568.115,653.94,1029.55,1462.95,803.446086956522,325.399816871343,46
14125NC0010001,31.29,31.29,31.29,31.29,31.29,31.29,0,16
14125NC0010002,26.74,26.74,26.74,26.74,26.74,26.74,0,16
14125NC0010003,23.88,23.88,23.88,23.88,23.88,23.88,0,16
14125NC0010004,27.35,27.35,27.35,27.35,27.35,27.35,0,16
14125NC0010005,28.75,28.75,28.75,28.75,28.75,28.75,0,16
14125NC0010006,24.67,24.67,24.67,24.67,24.67,24.67,0,16
14125NC0010007,26.03,26.03,26.03,26.03,26.03,26.03,0,16
14125NC0010008,29.84,29.84,29.84,29.84,29.84,29.84,0,16
14186SD0010001,32.84,32.84,32.84,32.84,38.97,34.3058695652174,2.6219015133554,184
14186SD0010002,22.86,22.86,22.86,22.86,26.78,23.7973913043478,1.67664827607719,184
14186SD0020001,36.3,36.3,36.3,36.3,45.38,38.4713043478261,3.88366488438288,184
14186SD0020002,32.72,32.72,32.72,32.72,40.9,34.6760869565217,3.49872012712025,184
14186SD0030001,31.21,31.4125,31.62,31.8275,32.03,31.62,0.316396375874735,16
14186SD0030002,24.47,24.6275,24.79,24.9525,25.11,24.79,0.247116706571342,16
14417NM0010006,22.56,22.56,24.67,25.19,26.67,24.0646086956522,1.23989736647839,230
14609WY0020001,38.06,39,39,39,39,38.9795652173913,0.137580073911681,138
14948UT0010001,11.49,11.49,11.49,11.49,11.49,11.49,0,230
14948UT0010002,13.49,13.49,13.49,13.49,13.49,13.49,0,230
14948UT0010004,19.99,28.99,28.99,28.99,28.99,28.794347826087,1.31533722604763,230
14948UT0010006,13.99,21.49,21.49,21.49,21.49,21.3269565217391,1.0961143550397,230
15220NC0010002,34.45,36.6,36.6,37.14,43.06,37.40875,2.06229928316269,16
15220NC0010005,39.45,41.92,41.92,42.5375,49.32,42.845,2.36188625184759,16
15220NC0010006,30.14,32.02,32.02,32.49,37.67,32.72625,1.802923089504,16
15438NE0150001,205.06,376.2175,433.055,681.7925,968.48,532.048260869565,215.459739258527,46
15438NE0150002,156.6,287.31,330.715,520.6725,739.61,406.314565217391,164.541799535107,46
15438NE0150003,129.15,236.94,272.735,429.3975,609.95,335.084782608696,135.696790934612,46
15438NE0150005,122.23,224.245,258.12,406.3775,577.25,317.122391304348,128.423117271425,46
15438NE0160001,199.81,366.5875,421.965,664.335,943.68,518.422391304348,209.941659189032,46
15438NE0160002,153.74,282.0525,324.665,511.15,726.08,398.88152173913,161.531519152935,46
15438NE0160003,127.24,233.4425,268.705,423.05,600.93,330.130434782609,133.688997335965,46
15438NE0160005,120.32,220.7375,254.085,400.03,568.24,312.167173913043,126.416362595337,46
15438NE0170001,204.82,375.785,432.55,681,967.35,531.428695652174,215.20789342823,46
15438NE0170002,156.36,286.8675,330.21,519.88,738.48,405.694130434783,164.290809096771,46
15438NE0170003,128.91,236.5075,272.235,428.6,608.82,334.465,135.44526902447,46
15438NE0170005,121.99,223.8025,257.615,405.5875,576.13,316.503695652174,128.172028121214,46
15438NE0180001,223.04,418.61,484.105,767.465,1108.81,594.371902173913,239.032743771063,184
15438NE0180002,171.96,322.755,373.245,591.725,854.91,458.265706521739,184.296776650193,184
15438NE0180003,142.21,266.9125,308.665,489.34,706.99,378.974239130435,152.408931057483,184
15438NE0180005,134.48,252.3975,291.885,462.7325,668.55,358.370597826087,144.122955423376,184
15438NE0280001,134.4,246.58,283.83,446.855,634.75,348.711739130435,141.214074389903,46
15438NE0280003,127.24,233.4425,268.705,423.05,600.93,330.130434782609,133.688997335965,46
15438NE0280005,213.66,391.9875,451.205,710.37,1009.07,554.346086956522,224.488615048893,46
15438NE0280007,163.29,299.5725,344.835,542.8925,771.18,423.656739130435,171.565450148583,46
15560MI0350001,95.12,194.9775,231.51,363.5775,577.83,280.634524456522,113.923882933434,736
15560MI0350002,122.18,250.4525,297.375,467.0175,742.23,360.485883152174,146.339355212865,736
15560MI0350003,163.87,335.915,398.845,626.3775,995.49,483.483288043478,196.270293650318,736
15560MI0350004,197.84,405.5675,481.535,756.24,1201.89,583.729782608696,236.965412173345,736
15560MI0350005,116.36,238.5325,283.215,444.795,706.89,343.323328804348,139.372311824572,736
15560MI0350006,151.49,310.53,368.71,579.0525,920.28,446.954483695652,181.441796748578,736
15560MI0370015,168.45,345.1925,415.145,644.8225,1092.54,498.596453804348,204.5994096341,2944
15560MI0390003,141.05,289.055,347.62,539.94,914.85,417.503043478261,171.322844783545,2944
15560MI0410001,172.37,353.345,419.535,658.88,1047.15,508.570054347826,206.454641123317,736
15560MI0410002,206.57,423.45,502.78,789.6075,1254.93,609.480720108696,247.419194558707,736
15560MI0420001,23.02,28.52,33.915,41.725,56.37,35.4532133152174,7.96693481142612,2944
15560MI0420002,20.11,25.1,29.705,36.445,49.24,31.0472860054348,6.91178430078555,2944
15560MI0420005,15.48,19.32,22.85,28.0725,37.92,23.901171875,5.32516057857173,2944
15560MI0430001,23.02,28.6375,33.915,41.725,56.37,35.4836243206522,7.94339457920077,2944
15560MI0430002,20.11,25.1,29.87,36.445,49.24,31.0776970108696,6.90407834446581,2944
15560MI0430005,15.48,19.32,23.005,28.0725,37.92,23.9320652173913,5.31665442603949,2944
15560MI0440001,16.65,20.78,24.595,30.1825,40.77,25.7087737771739,5.72270929332493,2944
15560MI0440002,17.06,21.16,25.125,30.93,41.78,26.2852411684783,5.89759744296865,2944
15560MI0440003,15.39,19.2175,22.73,27.9125,37.7,23.7634001358696,5.29469359965077,2944
15560MI0440004,12.93,16.14,19.105,23.44,31.65,19.9661922554348,4.44368527723101,2944
15560MI0440005,12.62,15.76,18.695,22.89,30.92,19.5034952445652,4.33655133135982,2944
15560MI0450001,16.65,20.78,24.77,30.1825,40.77,25.7396229619565,5.71564537619547,2944
15560MI0450002,17.06,21.2875,25.155,30.93,41.78,26.3156827445652,5.87691591008682,2944
15560MI0450003,15.39,19.2175,22.865,27.9125,37.7,23.7938417119565,5.28619476853622,2944
15560MI0450004,12.93,16.14,19.28,23.44,31.65,19.9970482336957,4.43792690247287,2944
15560MI0450005,12.62,15.76,18.87,22.89,30.92,19.5343512228261,4.33394709684744,2944
15560MI0460001,14.17,17.69,21.01,25.7,34.71,21.9013179347826,4.86851198333154,2944
15560MI0470001,14.17,17.69,21.185,25.7,34.71,21.9317629076087,4.86614069848878,2944
15560MI0480002,18.78,19.8425,20.435,21.02,22.95,20.52484375,0.975036006152414,64
15560MI0490001,22.2,27.72,32.96,40.2525,54.38,34.3152038043478,7.62425008935176,2944
15560MI0490002,17.36,21.67,25.69,31.4625,42.51,26.8109001358696,5.96242235715914,2944
15560MI0650001,22.2,27.72,33.15,40.2525,54.38,34.3458491847826,7.6220433554492,2944
15560MI0650002,17.36,21.67,25.875,31.4625,42.51,26.8415455163043,5.95781569696489,2944
15560MI0660001,18.46,23.05,27.4,33.47,45.2,28.526691576087,6.33774943349267,2944
15560MI0660002,18.06,22.55,26.9,32.7525,44.24,27.9313077445652,6.20137224807153,2944
15560MI0660003,14.34,17.9,21.315,26.01,35.14,22.1722860054348,4.92529157339654,2944
15560MI0670001,18.46,23.05,27.58,33.47,45.2,28.5575883152174,6.33594575330849,2944
15560MI0670002,18.06,22.55,27.025,32.7525,44.24,27.9622044836957,6.20249641719099,2944
15560MI0670003,14.34,17.9,21.46,26.01,35.14,22.2029517663043,4.92519811127648,2944
15560MI0680001,15.03,18.76,22.51,27.24,36.8,23.2621297554348,5.1595441928619,2944
15560MI0690001,15.03,18.76,22.525,27.3025,36.8,23.292785326087,5.16911216861576,2944
15560MI0710001,17.59,21.665,25.64,31.555,42.12,26.8270108695652,5.99295974983538,736
15560MI0720001,14.11,17.4125,20.625,25.32,33.81,21.5541576086957,4.79627299718866,736
15560MI0720002,19.06,23.51,27.81,34.18,45.65,29.0902445652174,6.48210977622185,736
15560MI0730001,10.95,13.505,16.23,19.6625,26.23,16.7776358695652,3.72153437129801,736
15560MI0740001,18.41,19.18,19.8,20.3175,22.01,19.9,0.953694570254719,16
15560MI0860001,125.86,258,306.33,481.09,764.61,371.345570652174,150.748370678621,736
15560MI0860002,168.85,346.1225,410.955,645.3975,1025.73,498.172717391304,202.233370427609,736
15560MI0860003,209.58,429.6275,510.115,801.12,1273.23,618.369388586957,251.027618526654,736
15560MI0870002,253.89,520.4525,617.95,970.49,1542.39,749.094144021739,304.095671062569,736
15560MI0880001,178.38,365.6525,434.155,681.835,1083.63,526.294972826087,213.649841043607,736
15560MI0880002,219.38,449.7075,533.955,838.57,1332.72,647.26879076087,262.759217682347,736
15560MI0890001,122.87,230.59,268.44,422.09,616.11,327.77097826087,132.018367782005,184
15560MI0890002,164.8,309.27,360.035,566.1075,826.32,439.605108695652,177.062039607403,184
15560MI0900002,169.8,318.6675,370.975,583.3025,851.43,452.958858695652,182.440546585952,184
15560MI0900003,210.77,395.545,460.48,724.0475,1056.87,562.247554347826,226.459561255757,184
15614PA0010003,8.95,8.95,8.95,9.95,9.95,9.39444444444444,0.497505209974843,414
15614PA0010004,7.99,9.37,10.64,11.25,14.2,10.6405797101449,1.64575884663648,414
15614PA0010005,13.95,13.95,13.95,13.95,14.95,14.0611111111111,0.314649922264165,414
15614PA0010006,10.32,12.11,13.89,14.54,18.42,13.845193236715,2.14300943298939,414
15614PA0020003,17.95,17.95,17.95,17.95,19.95,18.2833333333333,0.7467099554551,276
15614PA0020004,14.35,16.83,16.83,20.21,22.2,18.0671376811594,2.4462256186498,276
15614PA0020005,14.95,14.95,14.95,14.95,16.95,15.2833333333333,0.7467099554551,276
15614PA0020006,16.44,19.28,19.28,23.15,25.51,20.7252898550725,2.79211361895125,276
15614PA0020007,12.48,14.64,14.95,17.58,19.21,15.7444202898551,2.08873237525571,276
15614PA0030004,10,11.73,13.41,14.08,17.77,13.4007004830918,2.06288656036144,414
15614PA0040004,14.35,16.83,17.75,20.21,22.2,18.2955555555556,2.46451131757117,414
15614PA0040005,16.44,19.28,20.37,23.15,25.51,20.9936714975845,2.81401500248271,414
15668VA0130029,122.88,224.28,259.495,413.14,580.53,318.824565217391,127.99284363023,230
15668VA0130031,207.23,378.24,437.635,696.76,979.05,537.689782608696,215.856888953506,230
15668VA0130033,207.58,378.87,438.36,697.91,980.67,538.58,216.213809279482,230
15668VA0130035,172.95,315.68,365.25,581.51,817.11,448.75347826087,180.153729104117,230
15668VA0130037,169.8,309.92,358.585,570.9,802.2,440.564565217391,176.865294307832,230
15668VA0130039,135.12,246.61,285.335,454.29,638.34,350.57347826087,140.738988356973,230
15668VA0130041,132.02,240.96,278.795,443.87,623.7,342.534130434783,137.510748155956,230
15668VA0130043,135.95,248.14,287.105,457.1,642.3,352.748043478261,141.611713514286,230
15668VA0130045,135.62,247.54,286.41,455.99,640.74,351.89152173913,141.268167714686,230
15668VA0130047,164,299.32,346.325,551.39,774.78,425.505869565217,170.820346606435,230
15720NJ0010001,35.18,35.18,35.18,35.18,41.76,36.7534782608696,2.83773009239686,46
15720NJ0010002,24.47,24.47,24.47,24.47,28.68,25.4767391304348,1.8156297399682,46
